0 602,2,#0d0602,1
1 587,2,#0d0602,1
2 572,2,#964518,1
3 557,2,#964518,1
4 542,2,#964518,1
5 527,2,#0d0602,1
6 512,2,#0d0602,1
7 497,2,#0d0602,1
8 482,2,#0d0602,1
9 467,2,#0d0602,1
10 452,2,#0d0602,1
11 437,2,#0d0602,1
12 587,17,#0d0602,1
13 572,17,#0d0602,1
14 557,17,#0d0602,1
15 542,17,#964518,1
16 527,17,#964518,1
17 602,17,#a5a5a3,1
18 512,17,#0d0602,1
19 467,17,#0d0602,1
20 497,17,#a5a5a3,1
21 482,17,#a5a5a3,1
22 437,17,#a5a5a3,1
23 452,17,#a5a5a3,1
24 557,32,#0d0602,1
25 542,32,#0d0602,1
26 527,32,#0d0602,1
27 602,32,#a5a5a3,1
28 587,32,#a5a5a3,1
29 572,32,#a5a5a3,1
30 482,32,#0d0602,1
31 512,32,#a5a5a3,1
32 497,32,#a5a5a3,1
33 467,32,#a5a5a3,1
34 452,32,#a5a5a3,1
35 437,32,#a5a5a3,1
36 527,47,#0d0602,1
37 602,47,#a5a5a3,1
38 587,47,#a5a5a3,1
39 572,47,#a5a5a3,1
40 557,47,#a5a5a3,1
41 542,47,#a5a5a3,1
42 512,47,#0d0602,1
43 497,47,#0d0602,1
44 437,47,#0d0602,1
45 482,47,#964518,1
46 482,47,#a5a5a3,1
47 467,47,#a5a5a3,1
48 452,47,#a5a5a3,1
49 527,62,#0d0602,1
50 602,62,#a5a5a3,1
51 587,62,#a5a5a3,1
52 572,62,#a5a5a3,1
53 542,62,#a5a5a3,1
54 557,62,#a5a5a3,1
55 512,62,#0d0602,1
56 497,62,#0d0602,1
57 482,62,#0d0602,1
58 467,62,#0d0602,1
59 452,62,#0d0602,1
60 437,62,#a5a5a3,1
61 527,77,#0d0602,1
62 602,77,#a5a5a3,1
63 587,77,#a5a5a3,1
64 572,77,#a5a5a3,1
65 542,77,#a5a5a3,1
66 557,77,#a5a5a3,1
67 512,77,#0d0602,1
68 497,77,#0d0602,1
69 437,77,#0d0602,1
70 482,77,#a5a5a3,1
71 467,77,#a5a5a3,1
72 452,77,#a5a5a3,1
73 527,92,#0d0602,1
74 542,92,#0d0602,1
75 557,92,#0d0602,1
76 587,92,#a5a5a3,1
77 602,92,#a5a5a3,1
78 572,92,#a5a5a3,1
79 482,92,#0d0602,1
80 512,92,#a5a5a3,1
81 497,92,#a5a5a3,1
82 452,92,#a5a5a3,1
83 437,92,#a5a5a3,1
84 467,92,#a5a5a3,1
85 557,107,#0d0602,1
86 572,107,#0d0602,1
87 587,107,#0d0602,1
88 527,107,#964518,1
89 542,107,#964518,1
90 602,107,#a5a5a3,1
91 467,107,#0d0602,1
92 482,107,#a5a5a3,1
93 497,107,#a5a5a3,1
94 512,107,#0d0602,1
95 437,107,#a5a5a3,1
96 452,107,#a5a5a3,1
97 602,122,#0d0602,1
98 587,122,#0d0602,1
99 572,122,#964518,1
100 557,122,#964518,1
101 542,122,#964518,1
102 527,122,#0d0602,1
103 512,122,#0d0602,1
104 497,122,#0d0602,1
105 482,122,#0d0602,1
106 467,122,#0d0602,1
107 452,122,#0d0602,1
108 437,122,#0d0602,1
109 587,137,#0d0602,1
110 572,137,#0d0602,1
111 557,137,#0d0602,1
112 542,137,#964518,1
113 527,137,#964518,1
114 602,137,#a5a5a3,1
115 512,137,#0d0602,1
116 467,137,#0d0602,1
117 497,137,#a5a5a3,1
118 482,137,#a5a5a3,1
119 437,137,#a5a5a3,1
120 452,137,#a5a5a3,1
121 557,152,#0d0602,1
122 542,152,#0d0602,1
123 527,152,#0d0602,1
124 602,152,#a5a5a3,1
125 587,152,#a5a5a3,1
126 572,152,#a5a5a3,1
127 482,152,#0d0602,1
128 512,152,#a5a5a3,1
129 497,152,#a5a5a3,1
130 467,152,#a5a5a3,1
131 452,152,#a5a5a3,1
132 437,152,#a5a5a3,1
133 527,167,#0d0602,1
134 602,167,#a5a5a3,1
135 587,167,#a5a5a3,1
136 572,167,#a5a5a3,1
137 557,167,#a5a5a3,1
138 542,167,#a5a5a3,1
139 512,167,#0d0602,1
140 497,167,#0d0602,1
141 437,167,#0d0602,1
142 482,167,#964518,1
143 482,167,#a5a5a3,1
144 467,167,#a5a5a3,1
145 452,167,#a5a5a3,1
146 527,182,#0d0602,1
147 602,182,#a5a5a3,1
148 587,182,#a5a5a3,1
149 572,182,#a5a5a3,1
150 542,182,#a5a5a3,1
151 557,182,#a5a5a3,1
152 512,182,#0d0602,1
153 497,182,#0d0602,1
154 482,182,#0d0602,1
155 467,182,#0d0602,1
156 452,182,#0d0602,1
157 437,182,#a5a5a3,1
158 527,197,#0d0602,1
159 602,197,#a5a5a3,1
160 587,197,#a5a5a3,1
161 572,197,#a5a5a3,1
162 542,197,#a5a5a3,1
163 557,197,#a5a5a3,1
164 512,197,#0d0602,1
165 497,197,#0d0602,1
166 437,197,#0d0602,1
167 482,197,#a5a5a3,1
168 467,197,#a5a5a3,1
169 452,197,#a5a5a3,1
170 527,212,#0d0602,1
171 542,212,#0d0602,1
172 557,212,#0d0602,1
173 587,212,#a5a5a3,1
174 602,212,#a5a5a3,1
175 572,212,#a5a5a3,1
176 482,212,#0d0602,1
177 512,212,#a5a5a3,1
178 497,212,#a5a5a3,1
179 452,212,#a5a5a3,1
180 437,212,#a5a5a3,1
181 467,212,#a5a5a3,1
182 557,227,#0d0602,1
183 572,227,#0d0602,1
184 587,227,#0d0602,1
185 527,227,#964518,1
186 542,227,#964518,1
187 602,227,#a5a5a3,1
188 467,227,#0d0602,1
189 482,227,#a5a5a3,1
190 497,227,#a5a5a3,1
191 512,227,#0d0602,1
192 437,227,#a5a5a3,1
193 452,227,#a5a5a3,1
194 602,242,#0d0602,1
195 587,242,#0d0602,1
196 572,242,#964518,1
197 557,242,#964518,1
198 542,242,#964518,1
199 527,242,#0d0602,1
200 512,242,#0d0602,1
201 497,242,#0d0602,1
202 482,242,#0d0602,1
203 467,242,#0d0602,1
204 452,242,#0d0602,1
205 437,242,#0d0602,1
206 587,257,#0d0602,1
207 572,257,#0d0602,1
208 557,257,#0d0602,1
209 542,257,#964518,1
210 527,257,#964518,1
211 602,257,#a5a5a3,1
212 512,257,#0d0602,1
213 467,257,#0d0602,1
214 497,257,#a5a5a3,1
215 482,257,#a5a5a3,1
216 437,257,#a5a5a3,1
217 452,257,#a5a5a3,1
218 557,272,#0d0602,1
219 542,272,#0d0602,1
220 527,272,#0d0602,1
221 602,272,#a5a5a3,1
222 587,272,#a5a5a3,1
223 572,272,#a5a5a3,1
224 482,272,#0d0602,1
225 512,272,#a5a5a3,1
226 497,272,#a5a5a3,1
227 467,272,#a5a5a3,1
228 452,272,#a5a5a3,1
229 437,272,#a5a5a3,1
230 527,287,#0d0602,1
231 602,287,#a5a5a3,1
232 587,287,#a5a5a3,1
233 572,287,#a5a5a3,1
234 557,287,#a5a5a3,1
235 542,287,#a5a5a3,1
236 512,287,#0d0602,1
237 497,287,#0d0602,1
238 437,287,#0d0602,1
239 482,287,#964518,1
240 482,287,#a5a5a3,1
241 467,287,#a5a5a3,1
242 452,287,#a5a5a3,1
243 527,302,#0d0602,1
244 602,302,#a5a5a3,1
245 587,302,#a5a5a3,1
246 572,302,#a5a5a3,1
247 542,302,#a5a5a3,1
248 557,302,#a5a5a3,1
249 512,302,#0d0602,1
250 497,302,#0d0602,1
251 482,302,#0d0602,1
252 467,302,#0d0602,1
253 452,302,#0d0602,1
254 437,302,#a5a5a3,1
255 527,317,#0d0602,1
256 602,317,#a5a5a3,1
257 587,317,#a5a5a3,1
258 572,317,#a5a5a3,1
259 542,317,#a5a5a3,1
260 557,317,#a5a5a3,1
261 512,317,#0d0602,1
262 497,317,#0d0602,1
263 437,317,#0d0602,1
264 482,317,#a5a5a3,1
265 467,317,#a5a5a3,1
266 452,317,#a5a5a3,1
267 527,332,#0d0602,1
268 542,332,#0d0602,1
269 557,332,#0d0602,1
270 587,332,#a5a5a3,1
271 602,332,#a5a5a3,1
272 572,332,#a5a5a3,1
273 482,332,#0d0602,1
274 512,332,#a5a5a3,1
275 497,332,#a5a5a3,1
276 452,332,#a5a5a3,1
277 437,332,#a5a5a3,1
278 467,332,#a5a5a3,1
279 557,347,#0d0602,1
280 572,347,#0d0602,1
281 587,347,#0d0602,1
282 527,347,#964518,1
283 542,347,#964518,1
284 602,347,#a5a5a3,1
285 467,347,#0d0602,1
286 482,347,#a5a5a3,1
287 497,347,#a5a5a3,1
288 512,347,#0d0602,1
289 437,347,#a5a5a3,1
290 452,347,#a5a5a3,1
291 422,2,#0d0602,3
292 407,2,#0d0602,3
293 407,17,#0d0602,3
294 422,17,#a5a5a3,3
295 422,32,#0d0602,3
296 407,32,#a5a5a3,3
297 407,47,#a5a5a3,3
298 422,47,#a5a5a3,3
299 407,62,#a5a5a3,3
300 422,62,#a5a5a3,3
301 407,77,#a5a5a3,3
302 422,77,#a5a5a3,3
303 422,92,#0d0602,3
304 407,92,#a5a5a3,3
305 407,107,#0d0602,3
306 422,107,#a5a5a3,3
307 422,122,#0d0602,3
308 407,122,#0d0602,3
309 407,137,#0d0602,3
310 422,137,#a5a5a3,3
311 422,152,#0d0602,3
312 407,152,#a5a5a3,3
313 407,167,#a5a5a3,3
314 422,167,#a5a5a3,3
315 407,182,#a5a5a3,3
316 422,182,#a5a5a3,3
317 407,197,#a5a5a3,3
318 422,197,#a5a5a3,3
319 422,212,#0d0602,3
320 407,212,#a5a5a3,3
321 407,227,#0d0602,3
322 422,227,#a5a5a3,3
323 422,242,#0d0602,3
324 407,242,#0d0602,3
325 407,257,#0d0602,3
326 422,257,#a5a5a3,3
327 422,272,#0d0602,3
328 407,272,#a5a5a3,3
329 407,287,#a5a5a3,3
330 422,287,#a5a5a3,3
331 407,302,#a5a5a3,3
332 422,302,#a5a5a3,3
333 407,317,#a5a5a3,3
334 422,317,#a5a5a3,3
335 422,332,#0d0602,3
336 407,332,#a5a5a3,3
337 407,347,#0d0602,3
338 422,347,#a5a5a3,3
339 392,122,#0d0602
340 377,122,#0d0602
341 392,242,#0d0602
342 377,242,#0d0602
343 392,2,#0d0602
344 377,2,#0d0602
345 512,92,#964518
346 497,92,#964518
347 497,107,#964518
348 482,107,#964518
349 482,137,#964518
350 497,137,#964518
351 497,152,#964518
352 512,152,#964518
353 497,212,#964518
354 512,212,#964518
355 497,227,#964518
356 482,227,#964518
357 482,257,#964518
358 497,257,#964518
359 497,272,#964518
360 512,272,#964518
361 512,332,#964518
362 497,332,#964518
363 497,347,#964518
364 482,347,#964518
365 482,317,#964518
366 467,317,#964518
367 452,317,#964518
368 437,332,#964518
369 422,347,#964518
370 437,347,#964518
371 452,347,#964518
372 452,332,#964518
373 467,332,#964518
374 482,287,#964518
375 467,287,#964518
376 452,287,#964518
377 467,272,#964518
378 437,257,#964518
379 452,257,#964518
380 437,272,#964518
381 452,272,#964518
382 422,257,#964518
383 422,227,#964518
384 437,227,#964518
385 452,227,#964518
386 452,212,#964518
387 467,212,#964518
388 482,197,#964518
389 467,197,#964518
390 452,197,#964518
391 437,212,#964518
392 482,167,#964518
393 467,167,#964518
394 437,152,#964518
395 422,137,#964518
396 437,137,#964518
397 452,137,#964518
398 452,152,#964518
399 467,152,#964518
400 452,167,#964518
401 422,107,#964518
402 437,107,#964518
403 452,107,#964518
404 437,92,#964518
405 467,77,#964518
406 452,77,#964518
407 452,92,#964518
408 467,92,#964518
409 482,77,#964518
410 437,62,#964518
411 422,62,#964518
412 407,62,#964518
413 407,77,#964518
414 407,92,#964518
415 422,77,#964518
416 422,47,#964518
417 407,32,#964518
418 407,47,#964518
419 422,17,#964518
420 437,17,#964518
421 452,17,#964518
422 437,32,#964518
423 452,32,#964518
424 452,47,#964518
425 467,47,#964518
426 467,32,#964518
427 482,47,#964518
428 497,32,#964518
429 512,32,#964518
430 497,17,#964518
431 482,17,#964518
432 362,122,#a5a5a3
433 362,107,#a5a5a3
434 362,92,#a5a5a3
435 362,137,#a5a5a3
436 362,152,#a5a5a3
437 347,137,#a5a5a3
438 332,137,#a5a5a3
439 347,107,#a5a5a3
440 332,107,#a5a5a3
441 332,92,#a5a5a3
442 332,152,#a5a5a3
443 317,122,#a5a5a3
444 317,137,#a5a5a3
445 317,107,#a5a5a3
446 302,122,#a5a5a3
447 362,227,#a5a5a3
448 362,212,#a5a5a3
449 362,242,#a5a5a3
450 362,257,#a5a5a3
451 362,272,#a5a5a3
452 347,257,#a5a5a3
453 347,227,#a5a5a3
454 332,227,#a5a5a3
455 332,257,#a5a5a3
456 332,272,#a5a5a3
457 332,212,#a5a5a3
458 317,227,#a5a5a3
459 317,242,#a5a5a3
460 317,257,#a5a5a3
461 302,242,#a5a5a3
462 362,2,#a5a5a3
463 362,17,#a5a5a3
464 362,32,#a5a5a3
465 347,17,#a5a5a3
466 332,17,#a5a5a3
467 332,32,#a5a5a3
468 317,2,#a5a5a3
469 317,17,#a5a5a3
470 302,2,#a5a5a3
471 362,347,#a5a5a3
472 362,332,#a5a5a3
473 347,347,#a5a5a3
474 332,332,#a5a5a3
475 332,347,#a5a5a3
476 317,347,#a5a5a3
477 407,152,#964518
478 407,167,#964518
479 407,182,#964518
480 407,197,#964518
481 407,212,#964518
482 422,197,#964518
483 422,182,#964518
484 422,167,#964518
485 437,182,#964518
486 407,272,#964518
487 407,287,#964518
488 422,287,#964518
489 422,302,#964518
490 407,302,#964518
491 407,317,#964518
492 407,332,#964518
493 422,317,#964518
494 437,302,#964518
495 332,317,#964518
496 362,317,#964518
497 347,317,#964518
498 377,317,#964518
499 392,317,#964518
500 392,287,#964518
501 377,287,#964518
502 362,287,#964518
503 332,287,#964518
504 317,287,#964518
505 302,287,#964518
506 347,287,#964518
507 317,317,#964518
508 302,317,#964518
509 302,167,#964518
510 317,167,#964518
511 332,167,#964518
512 347,167,#964518
513 362,167,#964518
514 377,167,#964518
515 392,167,#964518
516 392,197,#964518
517 377,197,#964518
518 362,197,#964518
519 347,197,#964518
520 332,197,#964518
521 317,197,#964518
522 302,197,#964518
523 302,77,#964518
524 317,77,#964518
525 332,77,#964518
526 347,77,#964518
527 362,77,#964518
528 377,77,#964518
529 392,77,#964518
530 392,47,#964518
531 377,47,#964518
532 362,47,#964518
533 347,47,#964518
534 332,47,#964518
535 317,47,#964518
536 302,47,#964518
537 332,122,#964518
538 347,122,#964518
539 332,242,#964518
540 347,242,#964518
541 347,332,#964518
542 347,272,#964518
543 347,212,#964518
544 347,152,#964518
545 347,92,#964518
546 347,32,#964518
547 332,2,#964518
548 347,2,#964518
549 302,17,#964518
550 302,32,#964518
551 317,32,#964518
552 302,92,#964518
553 302,107,#964518
554 317,92,#964518
555 302,137,#964518
556 302,152,#964518
557 317,152,#964518
558 302,212,#964518
559 302,227,#964518
560 317,212,#964518
561 302,272,#964518
562 302,257,#964518
563 317,272,#964518
564 317,332,#964518
565 302,332,#964518
566 302,347,#964518
567 377,332,#964518
568 377,347,#964518
569 392,347,#964518
570 392,332,#964518
571 377,272,#964518
572 377,257,#964518
573 392,257,#964518
574 392,272,#964518
575 377,227,#964518
576 377,212,#964518
577 392,212,#964518
578 392,227,#964518
579 377,152,#964518
580 377,137,#964518
581 392,137,#964518
582 392,152,#964518
583 377,107,#964518
584 377,92,#964518
585 392,92,#964518
586 392,107,#964518
587 377,32,#964518
588 377,17,#964518
589 392,17,#964518
590 392,32,#964518
591 287,122,#0d0602
592 272,122,#0d0602
593 257,122,#0d0602
594 257,137,#0d0602
595 257,107,#0d0602
596 272,92,#0d0602
597 272,152,#0d0602
598 287,2,#0d0602
599 272,2,#0d0602
600 257,2,#0d0602
601 257,17,#0d0602
602 272,32,#0d0602
603 287,242,#0d0602
604 272,242,#0d0602
605 257,242,#0d0602
606 257,227,#0d0602
607 272,212,#0d0602
608 257,257,#0d0602
609 272,272,#0d0602
610 257,347,#0d0602
611 272,332,#0d0602
612 287,47,#964518
613 272,47,#964518
614 257,47,#964518
615 227,47,#964518
616 212,47,#964518
617 242,47,#964518
618 242,122,#0d0602
619 227,122,#0d0602
620 212,122,#0d0602
621 212,107,#0d0602
622 227,92,#0d0602
623 212,137,#0d0602
624 227,152,#0d0602
625 242,242,#0d0602
626 227,242,#0d0602
627 212,242,#0d0602
628 212,227,#0d0602
629 227,212,#0d0602
630 212,257,#0d0602
631 227,272,#0d0602
632 242,2,#0d0602
633 227,2,#0d0602
634 212,2,#0d0602
635 212,17,#0d0602
636 227,32,#0d0602
637 212,347,#0d0602
638 227,332,#0d0602
639 272,77,#964518
640 287,77,#964518
641 287,167,#964518
642 272,167,#964518
643 257,167,#964518
644 242,167,#964518
645 227,167,#964518
646 212,167,#964518
647 287,197,#964518
648 272,197,#964518
649 272,17,#964518
650 287,17,#964518
651 287,32,#964518
652 257,32,#964518
653 242,32,#964518
654 242,17,#964518
655 227,17,#964518
656 212,32,#964518
657 287,92,#964518
658 287,107,#964518
659 272,107,#964518
660 272,137,#964518
661 287,137,#964518
662 287,152,#964518
663 287,212,#964518
664 287,227,#964518
665 272,227,#964518
666 272,257,#964518
667 287,257,#964518
668 287,272,#964518
669 287,287,#964518
670 272,287,#964518
671 257,287,#964518
672 242,287,#964518
673 227,287,#964518
674 212,287,#964518
675 287,317,#964518
676 272,317,#964518
677 257,332,#964518
678 242,332,#964518
679 212,332,#964518
680 227,347,#964518
681 242,347,#964518
682 272,347,#964518
683 287,332,#964518
684 287,347,#964518
685 242,272,#964518
686 257,272,#964518
687 242,257,#964518
688 227,257,#964518
689 212,272,#964518
690 227,227,#964518
691 242,227,#964518
692 242,212,#964518
693 257,212,#964518
694 212,212,#964518
695 242,152,#964518
696 257,152,#964518
697 242,137,#964518
698 227,137,#964518
699 212,152,#964518
700 227,107,#964518
701 242,107,#964518
702 242,92,#964518
703 257,92,#964518
704 212,92,#964518
705 197,32,#964518
706 182,32,#964518
707 197,47,#964518
708 182,47,#964518
709 167,32,#964518
710 152,32,#964518
711 137,32,#964518
712 122,32,#964518
713 92,32,#964518
714 107,32,#964518
715 77,32,#964518
716 62,32,#964518
717 47,32,#964518
718 32,32,#964518
719 17,32,#964518
720 2,32,#964518
721 197,152,#964518
722 197,167,#964518
723 182,167,#964518
724 182,152,#964518
725 167,152,#964518
726 152,152,#964518
727 137,152,#964518
728 122,152,#964518
729 107,152,#964518
730 92,152,#964518
731 77,152,#964518
732 62,152,#964518
733 47,152,#964518
734 32,152,#964518
735 17,152,#964518
736 2,152,#964518
737 197,272,#964518
738 182,272,#964518
739 182,287,#964518
740 197,287,#964518
741 167,272,#964518
742 152,272,#964518
743 137,272,#964518
744 122,272,#964518
745 107,272,#964518
746 92,272,#964518
747 77,272,#964518
748 62,272,#964518
749 47,272,#964518
750 32,272,#964518
751 17,272,#964518
752 2,272,#964518
753 197,122,#0d0602
754 182,122,#0d0602
755 167,122,#0d0602
756 197,2,#0d0602
757 182,2,#0d0602
758 167,2,#0d0602
759 197,242,#0d0602
760 182,242,#0d0602
761 167,242,#0d0602
762 137,17,#a5a5a3
763 152,17,#a5a5a3
764 152,2,#a5a5a3
765 137,2,#a5a5a3
766 137,107,#a5a5a3
767 137,122,#a5a5a3
768 137,137,#a5a5a3
769 152,137,#a5a5a3
770 152,122,#a5a5a3
771 152,107,#a5a5a3
772 137,347,#a5a5a3
773 152,347,#a5a5a3
774 152,257,#a5a5a3
775 137,257,#a5a5a3
776 137,242,#a5a5a3
777 137,227,#a5a5a3
778 152,227,#a5a5a3
779 152,242,#a5a5a3
780 122,137,#a5a5a3
781 107,137,#a5a5a3
782 107,107,#a5a5a3
783 122,107,#a5a5a3
784 122,17,#a5a5a3
785 107,17,#a5a5a3
786 107,227,#a5a5a3
787 122,227,#a5a5a3
788 107,257,#a5a5a3
789 122,257,#a5a5a3
790 122,347,#a5a5a3
791 107,347,#a5a5a3
792 92,17,#0d0602
793 77,17,#0d0602
794 62,17,#0d0602
795 47,17,#0d0602
796 92,137,#0d0602
797 62,137,#0d0602
798 77,137,#0d0602
799 47,137,#0d0602
800 92,257,#0d0602
801 77,257,#0d0602
802 62,257,#0d0602
803 47,257,#0d0602
804 92,347,#0d0602
805 77,347,#0d0602
806 62,347,#0d0602
807 47,347,#0d0602
808 92,227,#0d0602
809 77,227,#0d0602
810 47,227,#0d0602
811 32,227,#0d0602
812 17,227,#0d0602
813 2,227,#0d0602
814 62,227,#0d0602
815 92,107,#0d0602
816 77,107,#0d0602
817 62,107,#0d0602
818 47,107,#0d0602
819 32,107,#0d0602
820 17,107,#0d0602
821 2,107,#0d0602
822 32,347,#0d0602
823 17,347,#0d0602
824 2,347,#0d0602
825 2,92,#964518
826 32,92,#964518
827 17,92,#964518
828 47,92,#964518
829 62,92,#964518
830 77,92,#964518
831 92,92,#964518
832 107,92,#964518
833 122,92,#964518
834 137,92,#964518
835 152,92,#964518
836 167,92,#964518
837 182,92,#964518
838 197,92,#964518
839 2,212,#964518
840 17,212,#964518
841 32,212,#964518
842 47,212,#964518
843 62,212,#964518
844 77,212,#964518
845 92,212,#964518
846 107,212,#964518
847 122,212,#964518
848 137,212,#964518
849 152,212,#964518
850 167,212,#964518
851 182,212,#964518
852 197,212,#964518
853 2,332,#964518
854 17,332,#964518
855 32,332,#964518
856 47,332,#964518
857 62,332,#964518
858 77,332,#964518
859 92,332,#964518
860 107,332,#964518
861 122,332,#964518
862 137,332,#964518
863 152,332,#964518
864 167,332,#964518
865 182,332,#964518
866 197,332,#964518
867 167,347,#964518
868 182,347,#964518
869 197,347,#964518
870 167,227,#964518
871 182,227,#964518
872 197,227,#964518
873 182,257,#964518
874 167,257,#964518
875 197,257,#964518
876 167,137,#964518
877 182,137,#964518
878 197,137,#964518
879 167,107,#964518
880 182,107,#964518
881 197,107,#964518
882 167,17,#964518
883 182,17,#964518
884 197,17,#964518 